user_id,video_id,tab,hourmin,date,duration_ms,long_view,click,like,play_time_ms
26,138,1,1010,20220414,50291,1,1,0,46073
105,15,2,5,20220414,37673,0,1,0,2688
67,127,1,711,20220414,43488,1,0,0,33245
154,46,3,443,20220414,31441,0,0,0,12694
132,116,3,1811,20220414,52708,0,0,0,0
52,114,4,813,20220414,40041,0,0,0,2853
140,87,0,637,20220414,40151,0,0,0,6424
177,47,3,1308,20220414,27973,0,0,0,2356
39,20,2,2233,20220414,36658,1,1,1,30878
138,34,3,952,20220414,38426,0,0,0,0
87,122,2,1602,20220414,21301,0,1,0,2654
18,145,4,320,20220414,14663,0,0,0,432
112,109,4,19,20220414,48090,1,1,1,38441
54,33,4,400,20220414,40697,1,1,0,32434
75,44,4,1521,20220414,35281,1,1,0,34025
13,63,1,2242,20220414,54779,1,1,1,45588
144,59,1,1912,20220414,45007,1,1,1,43283
73,77,2,422,20220414,47192,0,0,1,0
9,128,0,1333,20220414,45763,1,0,0,34603
119,74,2,1607,20220414,38641,1,0,0,34457
158,43,1,1900,20220414,50451,0,0,1,3906
24,58,0,705,20220414,59510,0,0,0,10130
169,48,1,708,20220414,34512,0,0,0,8906
64,37,0,2322,20220414,48550,1,1,1,59460
167,83,3,1943,20220414,46170,1,0,1,32820
151,98,1,2100,20220414,38626,1,0,0,33103
155,78,3,2254,20220414,47297,0,0,0,0
38,22,3,306,20220415,45018,0,1,0,8561
15,5,1,1546,20220415,52920,1,1,1,45756
19,124,2,839,20220415,32116,1,0,0,16778
49,130,2,1120,20220415,38867,1,0,0,24020
53,132,4,2205,20220415,39619,0,1,0,4087
124,85,4,2259,20220415,30632,1,1,0,23851
30,131,4,0,20220415,47922,0,1,0,16038
56,140,1,112,20220415,40457,0,0,0,12727
160,20,4,1333,20220415,36658,0,0,1,3893
101,37,4,1445,20220415,48550,1,1,0,45191
119,50,2,636,20220415,39425,0,1,0,15441
169,38,3,1221,20220415,37075,0,1,0,6839
62,15,0,135,20220415,37673,0,0,0,9251
38,44,3,541,20220415,35281,0,1,0,7208
128,47,4,1428,20220415,27973,1,0,0,17337
20,57,3,301,20220415,16845,0,0,0,2489
195,94,4,1744,20220415,51720,0,1,0,19944
73,5,3,2358,20220415,52920,1,1,1,54571
107,143,0,1355,20220415,57592,1,0,0,43210
127,142,1,1244,20220415,55954,0,1,0,10242
124,74,3,1601,20220415,38641,1,1,0,33860
104,93,2,1046,20220415,30310,0,0,0,6293
159,64,2,1549,20220415,55193,1,1,0,55094
89,138,1,1811,20220415,50291,1,1,0,49665
100,12,1,2154,20220415,42914,1,1,0,38996
141,62,1,51,20220415,36022,0,0,0,1933
91,1,3,411,20220415,32321,0,0,0,4761
189,140,4,635,20220415,40457,0,1,0,6875
72,146,0,1551,20220415,51695,1,1,0,49373
34,106,4,407,20220415,47745,1,1,1,36091
23,47,1,2130,20220415,27973,1,1,0,22940
65,47,3,127,20220415,27973,0,0,0,2225
48,66,1,1226,20220415,38931,1,1,0,41539
96,122,2,1009,20220415,21301,0,0,0,0
117,91,3,1006,20220415,46432,1,0,1,43242
51,119,4,2300,20220415,37722,0,1,0,2445
56,43,2,1957,20220415,50451,1,1,0,40474
0,121,4,1121,20220415,40714,1,1,0,37825
0,110,2,1157,20220415,40311,0,1,0,15513
155,6,3,2045,20220415,30365,1,1,1,31441
118,137,0,1056,20220415,48309,1,0,0,44098
37,21,2,2348,20220415,54501,1,1,0,56150
37,26,3,2105,20220415,42243,1,1,0,33570
43,110,4,1,20220415,40311,0,0,0,0
13,140,4,1158,20220415,40457,0,0,0,0
53,101,3,811,20220415,39237,0,0,0,3826
157,21,0,1445,20220415,54501,0,1,0,17757
62,65,1,1227,20220415,39560,0,0,0,5080
186,46,2,1138,20220415,31441,0,0,0,0
120,65,2,412,20220415,39560,0,0,0,3210
160,54,0,1454,20220415,42629,0,0,0,655
85,42,2,554,20220415,40526,1,0,0,25376
170,131,4,2203,20220415,47922,1,1,0,49254
174,75,1,603,20220415,49274,0,0,0,13551
121,64,1,642,20220415,55193,0,1,0,0
63,121,4,1532,20220415,40714,1,1,0,33017
82,91,1,1844,20220415,46432,1,0,0,30802
197,127,2,2315,20220415,43488,1,1,1,31650
149,91,2,950,20220415,46432,1,1,0,33596
142,139,3,2302,20220415,62586,1,1,1,42052
129,119,4,2151,20220415,37722,1,0,1,19097
139,106,0,1028,20220415,47745,0,0,0,8594
25,45,2,2020,20220415,52942,1,1,1,38421
174,42,0,531,20220415,40526,0,0,0,2521
122,75,2,1350,20220415,49274,1,1,1,36714
125,27,2,644,20220415,57683,1,1,1,44942
46,17,0,1202,20220415,36787,1,1,1,31471
189,53,3,216,20220415,44031,1,0,0,28796
159,137,4,423,20220415,48309,0,1,0,14486
4,30,0,2234,20220415,40378,0,1,0,12656
160,58,1,109,20220415,59510,0,0,0,0
8,16,0,1004,20220415,29106,0,0,0,4651
61,138,2,1956,20220415,50291,1,1,1,46936
35,27,0,135,20220415,57683,1,1,0,54768
198,142,1,1202,20220415,55954,1,1,1,49615
50,5,4,552,20220415,52920,0,0,0,27358
170,51,4,112,20220415,47984,0,1,0,14580
117,144,0,721,20220415,50862,1,1,1,52796
126,33,0,151,20220415,40697,0,0,0,7479
186,139,2,649,20220415,62586,1,1,1,57358
146,29,3,825,20220415,37239,1,0,0,25722
58,102,4,637,20220415,47336,0,0,0,9169
13,140,0,1914,20220415,40457,0,1,1,19822
138,105,2,448,20220415,45935,1,1,0,44236
11,78,0,1016,20220415,47297,1,1,0,47397
106,46,3,2007,20220415,31441,1,1,1,33086
57,100,3,959,20220415,30238,0,0,0,2106
141,122,1,430,20220415,21301,1,1,0,20899
22,37,1,659,20220415,48550,1,1,1,49342
101,17,0,811,20220415,36787,0,0,1,0
154,47,1,1149,20220415,27973,1,1,1,28610
192,53,1,1228,20220415,44031,0,0,0,2196
199,70,1,2330,20220415,53371,0,0,0,2740
179,82,1,1204,20220415,21411,0,0,0,3188
74,77,3,501,20220415,47192,1,1,1,43484
93,5,1,943,20220415,52920,0,0,0,14909
57,4,0,1359,20220415,35078,0,1,0,4355
79,67,3,329,20220415,48263,1,1,1,41583
84,73,2,258,20220415,61969,1,0,1,51796
159,132,0,1244,20220415,39619,1,1,0,38005
123,80,2,824,20220415,43458,0,0,0,3387
175,67,3,1106,20220415,48263,0,0,0,4804
19,111,2,1843,20220415,41421,1,1,0,46107
44,83,3,2133,20220415,46170,1,0,1,37793
191,76,0,658,20220415,49314,0,0,0,13436
12,41,0,8,20220415,47855,1,1,0,45895
128,51,0,2038,20220415,47984,0,1,0,15968
146,76,0,1737,20220415,49314,1,1,0,52101
84,146,0,47,20220415,51695,1,1,1,51019
27,149,2,1651,20220415,48459,1,0,1,39760
44,78,0,2308,20220415,47297,0,0,0,14543
148,38,1,2223,20220415,37075,0,0,0,2544
98,73,1,431,20220415,61969,1,1,0,64413
106,123,3,456,20220415,53225,0,1,0,8244
170,108,3,1906,20220415,48649,0,0,0,7830
196,39,4,807,20220415,48315,1,1,1,35235
180,111,3,2204,20220415,41421,0,0,0,10087
96,85,2,1059,20220415,30632,1,0,0,27235
71,21,0,1258,20220415,54501,1,0,0,48182
106,42,4,1400,20220415,40526,1,1,1,35453
3,83,3,1233,20220415,46170,1,1,1,29819
2,146,4,1038,20220415,51695,1,1,0,47528
15,22,2,237,20220415,45018,1,1,0,47214
101,35,2,758,20220415,25286,1,1,0,20820
185,42,3,712,20220415,40526,1,1,1,34036
108,116,4,600,20220415,52708,0,0,1,0
27,131,0,2126,20220415,47922,0,0,0,2377
4,129,3,1245,20220415,50284,0,0,1,12020
195,105,1,1657,20220415,45935,0,1,0,10387
38,71,1,1411,20220415,54003,1,0,0,45157
100,113,3,402,20220415,32726,0,0,0,1764
80,102,3,1153,20220415,47336,1,1,0,53094
148,130,3,1456,20220415,38867,0,0,0,54
59,96,4,2121,20220415,38036,0,0,0,5174
165,64,2,447,20220415,55193,1,1,0,51559
122,70,2,400,20220415,53371,0,0,0,18628
198,48,0,751,20220415,34512,1,0,0,29007
89,112,1,2128,20220415,40382,0,0,0,0
93,67,1,1827,20220415,48263,0,1,0,12926
96,61,4,101,20220415,54554,1,1,0,53223
101,25,2,1619,20220415,62166,0,1,0,12812
179,127,4,1822,20220415,43488,1,1,1,38869
141,120,0,18,20220415,47272,1,1,0,46146
13,38,1,1214,20220415,37075,1,1,1,36473
139,78,0,747,20220415,47297,0,0,0,11349
138,138,3,1235,20220415,50291,1,1,1,45421
85,139,0,1819,20220415,62586,1,1,1,48450
150,98,1,1210,20220415,38626,0,0,0,3656
141,70,1,1624,20220415,53371,0,1,0,17610
194,73,1,1638,20220415,61969,1,1,1,51267
11,30,0,2058,20220415,40378,1,1,1,40138
5,103,1,13,20220415,56039,1,1,0,49988
153,36,0,1040,20220415,44904,0,1,0,2414
50,87,4,17,20220415,40151,0,0,0,0
169,22,1,1847,20220415,45018,0,1,0,12426
35,124,2,846,20220415,32116,0,0,0,4535
39,136,0,2228,20220415,49274,1,0,0,49076
107,141,2,2246,20220415,48929,1,1,1,46405
184,72,4,2317,20220415,30640,1,1,1,30991
32,8,4,1524,20220415,38711,0,1,0,17199
80,117,1,1432,20220415,46186,0,0,0,13413
195,33,2,212,20220415,40697,0,0,0,5938
133,76,3,1252,20220416,49314,1,0,0,32770
179,66,4,753,20220416,38931,1,1,0,39124
47,92,4,2309,20220416,57787,1,1,1,53891
132,3,0,1222,20220416,41662,1,1,1,34551
109,12,0,1029,20220416,42914,0,0,0,13214
59,18,1,946,20220416,37879,0,0,0,11522
87,70,0,208,20220416,53371,0,0,0,5134
172,124,3,24,20220416,32116,0,0,0,0
143,129,2,1653,20220416,50284,0,1,1,10791
111,20,0,146,20220416,36658,1,1,1,35950
74,74,0,54,20220416,38641,0,0,0,6307
173,108,0,2334,20220416,48649,1,1,0,43678
176,78,4,1051,20220416,47297,0,0,0,15627
28,47,4,550,20220416,27973,1,0,0,24029
91,8,0,1224,20220416,38711,0,1,0,13057
128,115,0,2341,20220416,35168,0,1,0,0
19,97,3,1430,20220416,50781,1,1,1,49031
191,64,0,2325,20220416,55193,1,0,0,45014
159,88,0,2006,20220416,41462,1,1,1,33045
50,9,3,1333,20220416,42666,0,0,0,3844
93,113,4,1119,20220416,32726,0,0,0,1608
72,3,0,240,20220416,41662,0,1,0,3294
110,24,1,1621,20220416,47557,0,0,0,12755
84,59,2,1704,20220416,45007,0,0,0,0
192,38,4,1108,20220416,37075,1,1,1,28551
10,143,2,107,20220416,57592,0,0,1,1994
91,28,2,746,20220416,37670,1,0,1,29252
89,98,3,1657,20220416,38626,0,0,0,3120
29,145,0,1553,20220416,14663,1,0,0,9902
49,136,0,317,20220416,49274,1,0,0,43107
117,21,4,650,20220416,54501,0,1,0,20277
184,36,0,406,20220416,44904,1,0,0,38023
74,111,1,1759,20220416,41421,1,1,0,37046
141,88,1,403,20220416,41462,0,0,0,0
148,9,2,623,20220416,42666,0,0,0,17544
61,127,2,1447,20220416,43488,1,1,0,38040
173,49,0,857,20220416,38516,1,1,1,32194
130,38,3,440,20220416,37075,1,0,0,38358
9,108,0,1516,20220416,48649,0,0,0,8002
147,45,1,1645,20220416,52942,1,1,1,52730
160,25,3,2000,20220416,62166,1,1,0,43693
9,149,3,1852,20220416,48459,1,0,0,50058
89,69,3,351,20220416,38749,0,0,0,2696
20,5,1,1159,20220416,52920,0,0,0,10138
31,137,0,324,20220416,48309,1,1,0,42058
172,147,3,1050,20220416,50212,0,0,0,7885
20,20,4,2340,20220416,36658,0,0,0,879
32,118,1,1217,20220416,47133,0,0,0,1060
0,105,1,335,20220416,45935,0,1,0,9574
33,74,4,721,20220416,38641,1,0,1,38151
152,28,1,201,20220416,37670,1,0,0,29894
42,130,2,1507,20220416,38867,1,0,1,36396
115,72,2,2105,20220416,30640,0,0,0,774
19,129,2,1238,20220416,50284,1,1,1,37645
120,148,0,2329,20220416,52150,1,1,0,49028
59,4,4,1229,20220416,35078,0,1,0,2640
64,82,4,1435,20220416,21411,0,0,0,0
106,139,0,1245,20220416,62586,0,0,1,0
78,85,2,252,20220416,30632,0,0,0,8265
30,111,3,1018,20220416,41421,0,0,0,9156
131,143,3,1334,20220416,57592,0,0,0,8939
131,90,4,1345,20220416,30239,1,1,1,29279
80,72,0,2228,20220416,30640,1,0,1,29869
26,81,3,52,20220416,41888,1,0,1,33681
97,38,1,1228,20220416,37075,0,0,0,2645
88,109,4,29,20220416,48090,1,1,0,48807
199,29,1,1017,20220416,37239,0,1,0,3109
92,123,4,2040,20220416,53225,1,1,1,42797
70,41,0,750,20220416,47855,1,1,1,52521
6,31,3,431,20220416,44136,1,1,0,30056
130,136,2,1716,20220416,49274,0,0,0,20792
113,132,2,1739,20220416,39619,0,0,1,0
19,146,0,1412,20220416,51695,1,1,1,49677
150,39,3,530,20220416,48315,0,1,1,16452
64,13,0,1302,20220416,51505,1,1,1,48308
191,55,0,1846,20220416,32333,0,0,0,4189
112,30,2,2342,20220416,40378,1,1,0,41252
198,92,0,1346,20220416,57787,0,1,0,13735
186,147,2,1242,20220416,50212,1,1,1,51055
176,79,4,211,20220416,43860,1,1,0,31252
39,24,1,1934,20220416,47557,1,1,0,45578
72,78,0,1154,20220416,47297,1,1,1,47626
109,12,0,1645,20220416,42914,0,1,0,9442
25,4,1,446,20220416,35078,1,0,0,25433
123,122,2,119,20220416,21301,1,0,0,17107
159,45,0,1759,20220416,52942,0,1,1,5682
91,26,3,1258,20220416,42243,0,0,0,12519
122,87,2,50,20220416,40151,1,1,1,39566
186,48,4,1736,20220416,34512,0,0,1,6715
84,19,1,2056,20220416,41434,0,0,0,4851
196,33,1,2254,20220416,40697,0,1,0,4630
65,147,1,1528,20220416,50212,1,1,0,52943
96,58,0,548,20220416,59510,0,0,0,1610
48,36,0,1408,20220416,44904,1,0,1,29779
180,98,4,2229,20220416,38626,0,1,0,12353
152,98,3,1731,20220416,38626,0,0,0,5479
68,80,0,1837,20220416,43458,1,1,0,43285
195,76,0,1824,20220416,49314,0,0,0,2889
39,119,1,741,20220416,37722,0,1,0,541
38,14,1,935,20220416,56586,1,0,0,42134
126,101,2,1555,20220416,39237,1,1,0,32249
108,132,0,1126,20220416,39619,1,1,1,35438
120,37,2,948,20220416,48550,0,0,0,0
147,125,4,618,20220416,35597,0,0,0,6183
67,14,2,2134,20220416,56586,1,1,0,56531
90,100,2,947,20220416,30238,0,0,0,10356
168,61,0,248,20220416,54554,1,1,1,42920
33,75,1,639,20220416,49274,0,0,1,7291
98,82,4,748,20220416,21411,0,1,0,6280
116,36,1,2250,20220416,44904,1,1,0,41706
171,17,1,1354,20220416,36787,0,0,0,5006
148,53,2,2114,20220416,44031,0,0,1,0
108,144,3,948,20220416,50862,0,0,0,6481
95,124,4,2129,20220416,32116,0,0,0,236
138,46,3,1140,20220416,31441,0,0,0,6804
185,68,3,1509,20220416,46911,0,0,0,0
114,49,2,1805,20220416,38516,1,1,1,40103
75,16,4,2356,20220416,29106,0,0,0,6836
118,82,4,1216,20220416,21411,0,0,0,3832
100,62,2,1315,20220416,36022,1,0,1,27705
8,41,4,1650,20220416,47855,1,1,0,46196
58,77,4,1823,20220416,47192,0,0,0,11717
82,105,1,2000,20220416,45935,1,1,1,39971
69,121,3,2301,20220416,40714,1,1,0,34507
65,71,4,2051,20220416,54003,0,0,1,6989
78,68,2,407,20220416,46911,1,1,1,37050
172,96,1,243,20220416,38036,0,0,0,3197
83,23,2,1226,20220416,30215,0,0,0,2381
99,140,4,234,20220416,40457,0,0,0,0
28,110,1,1508,20220416,40311,0,0,0,0
37,56,4,2146,20220416,43064,1,0,0,34380
22,51,3,1016,20220416,47984,0,1,0,6664
122,37,1,1719,20220416,48550,0,0,0,4206
173,43,1,238,20220416,50451,1,1,0,38885
93,88,4,1044,20220416,41462,1,1,1,26377
117,113,0,1315,20220416,32726,1,0,0,23553
8,71,0,57,20220416,54003,0,0,0,10768
174,70,1,1710,20220416,53371,1,1,0,56677
166,27,2,1542,20220416,57683,1,1,1,44425
90,133,2,1302,20220416,54073,0,1,1,18820
117,54,0,219,20220416,42629,0,0,0,14256
132,108,1,26,20220416,48649,1,1,1,39770
101,136,2,2038,20220416,49274,1,0,0,49217
156,130,0,31,20220417,38867,1,1,0,38482
135,43,1,1407,20220417,50451,1,1,1,33891
160,56,4,1118,20220417,43064,1,0,1,28585
166,82,4,1147,20220417,21411,0,0,0,8591
157,96,2,1634,20220417,38036,0,0,0,2401
91,3,2,19,20220417,41662,0,0,0,7445
113,39,2,918,20220417,48315,0,0,0,5624
94,101,0,1137,20220417,39237,0,0,0,0
126,90,4,1344,20220417,30239,0,0,0,0
72,13,3,52,20220417,51505,1,0,0,48340
151,29,3,2237,20220417,37239,0,1,0,7446
116,131,3,146,20220417,47922,0,0,0,8831
87,99,4,1000,20220417,48687,0,1,0,12739
149,26,0,831,20220417,42243,0,0,0,946
73,120,3,927,20220417,47272,1,1,0,42721
119,122,2,222,20220417,21301,0,0,0,1372
119,88,1,1858,20220417,41462,1,1,1,41178
103,32,2,1032,20220417,45052,1,0,0,26733
36,15,1,2015,20220417,37673,0,0,0,8943
49,119,4,504,20220417,37722,1,0,0,33535
65,83,1,2021,20220417,46170,0,0,1,8233
65,8,4,522,20220417,38711,0,0,0,6366
104,91,1,626,20220417,46432,0,1,0,4624
145,69,3,1809,20220417,38749,0,1,0,6693
184,143,1,733,20220417,57592,1,1,1,62560
184,126,1,2129,20220417,30724,1,1,0,27572
143,3,0,1514,20220417,41662,1,1,0,30315
88,63,0,1919,20220417,54779,0,0,0,8956
2,41,0,812,20220417,47855,1,1,1,35110
185,89,1,5,20220417,34809,0,1,0,12141
40,70,0,2354,20220417,53371,0,1,0,12977
50,102,0,1821,20220417,47336,1,1,0,39062
11,38,2,55,20220417,37075,0,1,0,8044
180,87,2,605,20220417,40151,0,0,0,9052
128,34,1,1712,20220417,38426,1,1,1,29376
167,102,3,336,20220417,47336,1,1,0,42684
98,22,1,145,20220417,45018,0,1,0,8905
103,37,2,945,20220417,48550,1,0,1,44981
110,45,0,454,20220417,52942,1,0,1,33315
186,85,2,1607,20220417,30632,0,1,0,3468
1,5,0,2137,20220417,52920,0,0,0,18273
78,89,0,1355,20220417,34809,0,1,0,6518
104,72,4,2045,20220417,30640,1,1,1,30147
135,8,0,512,20220417,38711,0,0,0,0
56,139,2,421,20220417,62586,1,1,1,64221
102,41,3,409,20220417,47855,0,0,0,8833
127,54,3,2303,20220417,42629,0,0,0,6037
195,36,4,2050,20220417,44904,1,1,1,38429
46,25,4,425,20220417,62166,1,1,1,52060
171,15,0,1138,20220417,37673,0,0,0,5394
184,120,3,1025,20220417,47272,1,0,1,35080
3,140,0,1402,20220417,40457,0,1,0,5621
116,92,3,1651,20220417,57787,1,1,0,51358
124,12,1,621,20220417,42914,1,1,1,36251
123,10,1,104,20220417,39507,0,0,0,3002
53,50,4,2241,20220417,39425,1,1,0,31641
131,124,3,1610,20220417,32116,0,0,0,3247
172,49,2,215,20220417,38516,0,1,0,11782
0,55,1,1834,20220417,32333,0,0,0,4220
93,83,4,2040,20220417,46170,0,0,0,19518
153,140,2,1811,20220417,40457,1,1,1,29640
134,61,2,1743,20220417,54554,1,1,1,59186
176,55,0,1436,20220417,32333,0,1,0,7819
196,8,1,1539,20220417,38711,1,0,1,26568
122,70,3,2206,20220417,53371,0,0,0,4960
70,92,2,251,20220417,57787,1,1,1,56708
16,52,2,1450,20220417,52878,1,1,0,45179
169,28,2,2218,20220417,37670,1,1,0,38861
35,6,0,1123,20220417,30365,0,0,0,3188
114,39,2,1145,20220417,48315,1,1,0,47556
0,44,4,215,20220417,35281,1,1,1,29131
65,29,0,1443,20220417,37239,1,1,0,34606
32,122,1,29,20220417,21301,0,1,0,1751
186,118,2,718,20220417,47133,1,1,0,32922
122,36,0,1846,20220417,44904,1,1,0,40197
131,132,3,1743,20220417,39619,1,0,0,36184
108,93,4,2227,20220417,30310,1,0,0,18178
190,106,3,957,20220417,47745,0,0,0,5739
190,93,0,1651,20220417,30310,1,1,1,25719
63,88,3,1517,20220417,41462,1,0,1,30990
72,71,3,2210,20220417,54003,0,1,0,11528
159,75,4,1600,20220417,49274,1,0,0,43917
100,132,1,830,20220417,39619,0,1,0,11435
164,26,3,36,20220417,42243,1,0,0,35753
83,7,3,324,20220417,40271,0,1,0,18428
53,114,3,1535,20220417,40041,0,0,0,2604
28,44,4,320,20220417,35281,1,1,0,33157
56,130,1,19,20220417,38867,0,0,0,0
19,33,0,1819,20220417,40697,1,1,0,32777
90,145,4,322,20220417,14663,1,1,1,15657
67,109,3,534,20220417,48090,1,1,1,37806
1,84,4,856,20220417,57637,0,0,1,5259
154,22,0,1827,20220417,45018,0,0,0,9744
159,121,0,533,20220417,40714,1,1,1,33176
115,99,1,1806,20220417,48687,1,1,0,35146
193,2,2,701,20220417,41237,1,1,1,42367
136,58,2,520,20220417,59510,0,1,0,15061
188,56,1,2012,20220417,43064,1,0,1,20341
115,65,4,1852,20220417,39560,0,0,0,8948
16,61,1,134,20220417,54554,1,1,1,56827
62,76,2,1819,20220417,49314,0,0,0,399
183,60,0,1711,20220417,51694,1,1,1,48175
113,20,2,334,20220417,36658,1,1,1,32656
174,119,1,2110,20220417,37722,0,0,0,9696
71,122,3,1403,20220417,21301,1,0,0,17916
160,63,1,2005,20220417,54779,1,1,1,51461
45,23,3,835,20220417,30215,0,0,1,6224
103,11,0,117,20220417,43521,0,0,0,0
102,145,2,1835,20220417,14663,1,0,0,12876
154,127,1,1118,20220417,43488,1,1,1,48826
149,6,3,257,20220417,30365,0,0,0,4252
58,33,4,942,20220417,40697,0,0,0,0
29,121,2,116,20220417,40714,1,1,0,34890
41,6,4,1522,20220417,30365,1,1,0,32090
93,72,1,843,20220417,30640,1,0,1,21576
100,31,2,939,20220417,44136,1,0,1,28665
113,97,2,2350,20220417,50781,1,1,0,43180
182,44,0,2022,20220417,35281,1,0,0,26721
1,88,2,1907,20220417,41462,1,0,0,26408
49,106,3,2153,20220417,47745,1,1,1,38444
173,68,4,1604,20220417,46911,1,1,0,49429
182,108,0,1754,20220417,48649,1,1,0,44031
192,26,3,1940,20220417,42243,1,1,1,38050
71,13,0,2306,20220417,51505,0,1,0,20530
149,25,4,2148,20220417,62166,1,1,0,41092
49,117,2,1354,20220417,46186,1,0,0,35234
11,2,2,1000,20220417,41237,1,1,0,34828
105,4,1,1450,20220417,35078,1,0,0,20076
69,43,1,840,20220417,50451,1,0,0,42579
89,123,2,1146,20220417,53225,1,0,0,47831
146,121,4,22,20220417,40714,1,1,1,26178
79,68,0,820,20220417,46911,0,0,0,3191
199,103,1,740,20220417,56039,0,0,0,9321
45,135,3,1100,20220417,40509,1,1,1,38096
35,136,2,554,20220417,49274,1,1,0,40291
146,124,3,600,20220417,32116,0,0,0,2724
137,92,2,1225,20220417,57787,1,1,1,56776
122,114,0,1402,20220417,40041,0,0,0,0
170,128,2,316,20220417,45763,0,0,0,5742
64,62,4,703,20220417,36022,0,1,0,9197
73,105,0,1025,20220417,45935,1,1,0,50379
194,95,1,102,20220417,55135,1,0,0,54785
53,5,2,615,20220417,52920,1,1,1,45273
185,40,2,1913,20220417,50574,0,0,0,3586
159,144,2,414,20220417,50862,1,1,0,33896
168,33,0,1821,20220417,40697,0,1,1,13270
133,67,0,356,20220417,48263,1,1,0,45503
13,133,3,1512,20220417,54073,1,1,1,49197
64,20,3,1228,20220417,36658,1,0,1,27120
24,126,4,356,20220417,30724,1,1,1,26900
110,115,2,1429,20220417,35168,0,0,1,0
67,47,1,1200,20220417,27973,0,0,0,1
75,54,4,1814,20220417,42629,0,0,0,0
18,76,0,451,20220417,49314,0,1,1,8305
150,115,2,2114,20220417,35168,0,1,1,0
199,77,1,2156,20220417,47192,1,1,0,47814
58,42,3,8,20220417,40526,0,0,1,8511
165,59,4,1847,20220417,45007,1,1,1,40135
65,102,2,1534,20220417,47336,0,1,0,16962
21,122,4,2310,20220417,21301,0,1,0,8314
195,17,0,2107,20220417,36787,0,1,0,3820
191,23,2,1205,20220417,30215,0,0,0,0
138,94,3,1911,20220417,51720,1,1,1,40653
96,79,0,1131,20220417,43860,1,0,0,38266
159,93,3,1705,20220417,30310,0,0,0,0
191,1,4,0,20220417,32321,0,1,0,0
110,25,1,1056,20220417,62166,0,1,1,24816
70,84,4,650,20220418,57637,1,1,1,47402
93,143,3,2359,20220418,57592,1,1,1,57943
137,21,3,2231,20220418,54501,0,0,1,6160
180,13,4,403,20220418,51505,1,0,1,44706
19,99,2,2039,20220418,48687,0,0,0,8303
3,44,0,1533,20220418,35281,1,0,1,35624
18,136,2,1232,20220418,49274,0,0,0,2467
35,22,2,533,20220418,45018,0,0,0,0
187,86,1,743,20220418,44996,1,1,1,31491
109,138,3,205,20220418,50291,1,0,1,41241
36,46,3,548,20220418,31441,0,1,0,6722
177,111,3,2342,20220418,41421,0,0,0,0
59,83,3,121,20220418,46170,0,0,0,10085
193,83,2,801,20220418,46170,1,1,1,38784
13,101,2,901,20220418,39237,1,1,0,32557
29,97,3,2004,20220418,50781,1,1,1,53025
107,9,3,1439,20220418,42666,0,0,0,20272
127,109,1,257,20220418,48090,1,1,1,43470
36,114,0,314,20220418,40041,0,0,0,7052
183,113,2,1122,20220418,32726,0,0,0,0
122,96,3,2221,20220418,38036,1,0,0,30225
116,78,1,54,20220418,47297,0,0,0,10626
187,6,1,1711,20220418,30365,0,0,0,0
156,82,3,31,20220418,21411,0,1,0,1753
8,100,1,306,20220418,30238,1,0,1,28031
123,137,4,1545,20220418,48309,1,0,1,42771
109,70,1,2051,20220418,53371,1,0,0,49079
39,123,4,743,20220418,53225,0,0,0,8141
2,48,0,1416,20220418,34512,0,0,0,4243
89,0,0,238,20220418,51077,1,0,1,44081
185,131,2,131,20220418,47922,1,1,1,44480
142,92,0,146,20220418,57787,1,1,1,47872
69,100,4,1615,20220418,30238,0,0,0,1019
59,149,4,11,20220418,48459,1,0,1,41876
173,56,2,725,20220418,43064,1,1,1,42663
76,69,3,2101,20220418,38749,0,0,0,6328
46,9,1,2326,20220418,42666,1,1,1,40801
79,46,3,1128,20220418,31441,0,0,0,3993
170,80,1,9,20220418,43458,1,1,0,39261
156,9,4,1312,20220418,42666,0,0,0,5362
27,5,1,1703,20220418,52920,0,0,0,2766
7,113,0,49,20220418,32726,0,0,0,11283
124,21,3,1906,20220418,54501,1,0,0,57184
159,13,4,43,20220418,51505,1,1,0,51845
141,3,1,2050,20220418,41662,0,0,0,0
110,79,3,1722,20220418,43860,1,0,1,38271
71,56,3,302,20220418,43064,0,0,0,6136
81,15,2,1919,20220418,37673,1,1,0,33323
19,20,0,1640,20220418,36658,1,0,0,27317
86,0,3,1304,20220418,51077,1,1,1,37643
67,84,1,2116,20220418,57637,1,1,1,66085
60,8,4,1916,20220418,38711,1,1,0,36678
33,23,2,705,20220418,30215,0,1,0,7532
149,140,3,610,20220418,40457,0,0,0,563
71,57,0,722,20220418,16845,1,0,0,14422
131,44,3,1307,20220418,35281,0,0,0,0
99,4,0,803,20220418,35078,0,0,0,9946
60,77,1,1443,20220418,47192,0,0,1,10221
3,49,2,1439,20220418,38516,1,1,1,33680
182,68,3,1606,20220418,46911,1,0,1,33508
182,140,4,348,20220418,40457,0,0,0,0
140,26,1,1808,20220418,42243,1,1,0,38463
84,100,0,2254,20220418,30238,1,1,0,29151
6,113,1,655,20220418,32726,0,0,0,0
106,47,2,448,20220418,27973,0,1,0,6202
68,36,0,1923,20220418,44904,1,1,1,34891
147,91,2,1700,20220418,46432,0,1,0,6114
78,90,0,248,20220418,30239,0,0,0,6714
142,102,0,416,20220418,47336,1,0,1,39992
92,80,1,836,20220418,43458,0,1,0,16832
