row_id,has_latest_positive,latest_positive_gap_seconds,latest_positive_tag_match,latest_positive_tag_known_pair,latest_positive_music_match,latest_positive_music_known_pair,latest_positive_type_match,latest_positive_type_known_pair
79584,1,384648.913,0,1,0,1,1,1
79585,1,439914.144,0,1,0,1,1,1
79586,1,613282.635,1,1,0,1,1,1
79587,1,649609.812,0,1,0,1,1,1
79588,1,652104.151,0,1,0,1,1,1
79589,1,214942.356,0,1,0,1,1,1
79590,1,275527.685,0,1,0,1,1,1
79591,1,363891.417,1,1,0,1,1,1
79592,1,593006.13,0,1,0,1,1,1
79593,1,878026.524,0,1,0,1,1,1
79594,1,1052716.368,0,1,0,1,1,1
79595,1,321580.169,0,1,0,1,1,1
79596,1,494992.453,0,1,0,1,1,1
79597,1,496304.161,0,1,0,1,1,1
79598,1,524354.421,0,1,0,1,0,1
79599,1,608114.654,0,1,0,1,1,1
79600,0,-1.0,0,0,0,0,0,0
79601,0,-1.0,0,0,0,0,0,0
79602,0,-1.0,0,0,0,0,0,0
79603,0,-1.0,0,0,0,0,0,0
79604,1,348852.872,0,1,0,1,1,1
79605,1,797766.427,0,1,0,1,1,1
79606,1,569096.15,1,1,0,1,1,1
79607,1,880513.764,0,1,0,1,1,1
79608,1,828732.313,0,1,0,1,1,1
79609,1,78538.414,0,1,0,1,1,1
79610,1,160787.739,0,1,0,1,1,1
79611,1,350613.52,1,1,0,1,1,1
79612,1,502682.008,1,1,0,1,1,1
79613,1,525847.302,1,1,0,1,1,1
79614,1,604068.105,0,1,0,1,1,1
79615,1,752302.401,1,1,0,1,1,1
79616,1,752623.277,0,1,0,1,1,1
79617,1,171073.498,0,1,0,1,1,1
79618,1,192245.605,1,1,0,1,1,1
79619,1,195396.17,0,1,0,1,1,1
79620,1,196176.822,1,1,0,1,1,1
79621,1,202606.327,1,1,0,1,0,1
79622,1,273229.301,0,1,0,1,1,1
79623,1,273800.245,0,1,0,1,1,1
79624,1,450288.323,1,1,0,1,1,1
79625,1,536119.807,1,1,0,1,1,1
79626,1,635330.71,0,1,0,1,1,1
79627,1,635638.577,0,1,0,1,1,1
79628,0,-1.0,0,0,0,0,0,0
79629,1,374935.092,0,1,0,1,1,1
79630,1,375151.211,0,1,0,1,1,1
79631,1,375454.807,0,1,0,1,1,1
79632,1,380522.037,1,1,0,1,1,1
79633,1,447443.198,0,1,0,1,1,1
79634,1,628581.275,0,1,0,1,1,1
79635,1,1068810.422,0,1,0,1,1,1
79636,1,1119608.939,0,1,0,1,1,1
79637,1,1203238.231,0,1,0,1,1,1
79638,1,1265259.949,1,1,0,1,1,1
79639,1,1368291.262,1,1,0,1,1,1
79640,1,1453035.414,1,1,0,1,1,1
79641,1,1526634.883,1,1,0,1,1,1
79642,1,1550533.228,0,1,0,1,1,1
79643,1,85729.058,0,1,0,1,1,1
79644,1,170352.773,0,1,0,1,1,1
79645,1,769527.331,0,1,0,1,1,1
79646,1,833814.083,0,1,0,1,1,1
79647,1,1097870.828,0,1,0,1,1,1
79648,1,77806.265,0,1,0,1,1,1
79649,1,81288.89,0,1,0,1,1,1
79650,1,81288.89,0,1,0,1,1,1
79651,1,83544.994,0,1,0,1,1,1
79652,1,83739.471,0,1,0,1,1,1
79653,1,139425.364,0,1,0,1,1,1
79654,1,139784.211,0,1,0,1,1,1
79655,1,159449.243,1,1,0,1,1,1
79656,1,226100.159,1,1,0,1,1,1
79657,1,227901.54,0,1,0,1,1,1
79658,1,254394.314,1,1,0,1,1,1
79659,1,256456.263,1,1,0,1,1,1
79660,1,256520.751,0,1,0,1,1,1
79661,1,256520.751,1,1,0,1,1,1
79662,1,256717.783,0,1,0,1,1,1
79663,1,258441.682,1,1,0,1,1,1
79664,1,309514.263,0,1,0,1,1,1
79665,1,309651.121,0,1,0,1,1,1
79666,1,324791.578,0,1,0,1,1,1
79667,1,339931.258,0,1,0,1,0,1
79668,1,429990.472,0,1,0,1,1,1
79669,1,431488.84,0,1,0,1,1,1
79670,1,432579.365,0,1,0,1,1,1
79671,1,432853.661,1,1,0,1,1,1
79672,1,433372.323,0,1,0,1,1,1
79673,1,516196.46,0,1,0,1,1,1
79674,1,516857.625,1,1,0,1,1,1
79675,1,572531.419,0,1,0,1,1,1
79676,1,573240.414,0,1,0,1,1,1
79677,1,575239.745,0,1,0,1,1,1
79678,1,591657.395,0,1,0,1,1,1
79679,1,594761.581,1,1,0,1,1,1
79680,1,598363.114,0,1,0,1,1,1
79681,1,1552564.295,0,1,0,1,1,1
79682,1,82807.576,0,1,0,1,1,1
79683,1,90596.598,0,1,0,1,1,1
79684,1,138703.383,0,1,0,1,1,1
79685,1,143084.849,0,1,0,1,1,1
79686,1,155107.508,0,1,0,1,1,1
79687,1,156127.024,0,1,0,1,0,1
79688,1,160344.987,1,1,0,1,1,1
79689,1,228121.872,0,1,0,1,1,1
79690,1,244655.294,0,1,0,1,1,1
79691,1,245399.325,0,1,0,1,1,1
79692,1,311115.415,0,1,0,1,1,1
79693,1,313246.67,0,1,0,1,1,1
79694,1,480742.061,0,1,0,1,1,1
79695,1,480925.413,0,1,0,1,1,1
79696,1,502881.724,0,1,0,1,1,1
79697,1,503021.914,0,1,0,1,1,1
79698,1,508588.654,0,1,0,1,1,1
79699,1,517957.732,0,1,0,1,1,1
79700,1,519243.602,1,1,0,1,1,1
79701,1,566900.866,0,1,0,1,1,1
79702,1,570447.583,0,1,0,1,1,1
79703,1,851969.272,1,1,0,1,1,1
79704,1,812894.306,0,1,0,1,1,1
79705,1,971457.117,0,1,0,1,1,1
79706,1,1325712.669,0,1,0,1,1,1
79707,1,157040.687,1,1,0,1,1,1
79708,1,173780.501,0,1,0,1,1,1
79709,1,187869.702,0,1,0,1,1,1
79710,1,344934.856,0,1,0,1,1,1
79711,1,346673.026,0,1,0,1,1,1
79712,1,348709.545,0,1,0,1,1,1
79713,1,449202.05,0,1,0,1,1,1
79714,1,519587.661,0,1,0,1,1,1
79715,1,523177.076,0,1,0,1,1,1
79716,1,524469.426,0,1,0,1,1,1
79717,1,562236.224,0,1,0,1,1,1
79718,1,601422.647,0,1,0,1,1,1
79719,1,617133.045,0,1,0,1,1,1
79720,1,452074.941,0,1,0,1,1,1
79721,1,569244.653,0,1,0,1,1,1
79722,1,569244.653,0,1,0,1,1,1
79723,1,641651.175,0,1,0,1,1,1
79724,1,450488.064,0,1,0,1,1,1
79725,1,751950.507,1,1,0,1,1,1
79726,1,790679.622,0,1,0,1,1,1
79727,1,875681.275,0,1,0,1,1,1
79728,1,875779.953,0,1,0,1,1,1
79729,1,961820.468,0,1,0,1,1,1
79730,1,1026966.553,0,1,0,1,1,1
79731,1,190975.701,0,1,0,1,1,1
79732,1,195141.863,0,1,0,1,1,1
79733,1,217739.818,0,1,0,1,1,1
79734,1,291225.952,0,1,0,1,1,1
79735,1,295951.552,0,1,0,1,1,1
79736,1,299178.629,0,1,0,1,1,1
79737,1,526672.133,0,1,0,1,1,1
79738,1,738358.445,1,1,0,1,1,1
79739,1,374520.765,0,0,0,1,1,1
79740,0,-1.0,0,0,0,0,0,0
79741,0,-1.0,0,0,0,0,0,0
79742,1,1422053.194,0,1,0,1,1,1
79743,1,950935.492,0,1,0,1,1,1
79744,1,950935.492,0,1,0,1,1,1
79745,1,259523.748,0,1,0,1,1,1
79746,1,428915.731,0,1,0,1,1,1
79747,1,430426.687,0,1,0,1,1,1
79748,1,431876.904,0,1,0,1,1,1
79749,1,610562.743,0,1,0,1,1,1
79750,1,617394.101,0,1,0,1,1,1
79751,1,617856.001,0,1,0,1,1,1
79752,1,456853.964,0,1,0,1,1,1
79753,1,491719.662,0,1,0,1,1,1
79754,1,533264.947,0,1,0,1,1,1
79755,1,889979.184,0,1,0,1,1,1
79756,1,973295.7,0,1,0,1,1,1
79757,1,677733.121,0,1,0,1,1,1
79758,1,705814.843,0,1,0,1,1,1
79759,1,847048.968,0,1,0,1,1,1
79760,1,235392.922,1,1,0,1,1,1
79761,1,253130.341,0,1,0,1,1,1
79762,1,416818.455,0,1,0,1,1,1
79763,1,869201.926,0,1,0,1,1,1
79764,1,73414.51,0,1,0,1,1,1
79765,1,729826.922,0,1,0,1,1,1
79766,1,969318.431,1,1,0,1,1,1
79767,1,143505.648,0,1,0,1,1,1
79768,1,254965.82,0,1,0,1,1,1
79769,1,396267.885,0,1,0,1,1,1
79770,1,424948.563,0,1,0,1,0,1
79771,1,428276.083,0,1,0,1,0,1
79772,1,478380.151,0,1,0,1,0,1
79773,1,551794.464,1,1,0,1,0,1
79774,1,553205.089,0,1,0,1,0,1
79775,1,518585.375,0,1,0,1,1,1
79776,1,521787.818,0,1,0,1,1,1
79777,1,522466.498,0,1,0,1,1,1
79778,1,1082105.341,0,1,0,1,1,1
79779,1,870488.147,0,1,0,1,1,1
79780,1,951803.805,0,1,0,1,1,1
79781,1,422930.997,0,1,0,1,1,1
79782,1,432610.729,0,1,0,1,1,1
79783,1,696826.866,0,1,0,1,1,1
79784,1,809738.857,0,1,0,1,1,1
79785,1,255212.253,0,1,0,1,1,1
79786,1,257387.801,0,1,0,1,1,1
79787,1,772647.918,0,1,0,1,1,1
79788,0,-1.0,0,0,0,0,0,0
79789,1,162255.554,0,1,0,1,1,1
79790,1,168284.976,0,1,0,1,1,1
79791,1,221226.582,0,1,0,1,1,1
79792,1,306623.736,0,1,0,1,1,1
79793,1,306980.292,0,1,0,1,1,1
79794,1,307626.735,0,1,0,1,1,1
79795,1,515671.244,0,1,0,1,1,1
79796,1,938996.149,1,1,0,1,1,1
79797,1,953016.456,0,1,0,1,1,1
79798,1,560589.858,1,1,0,1,1,1
79799,1,742405.818,0,1,0,1,1,1
79800,1,826397.471,0,1,0,1,1,1
79801,1,913551.044,0,1,0,1,1,1
79802,1,534387.274,0,1,0,1,1,1
79803,1,535386.609,0,1,0,1,1,1
79804,1,542214.47,1,1,0,1,1,1
79805,1,576369.5,1,1,0,1,1,1
79806,1,1040323.324,0,1,0,1,1,1
79807,1,1040323.324,0,1,0,1,1,1
79808,1,705031.247,0,1,0,1,1,1
79809,1,759193.546,0,1,0,1,1,1
79810,1,882720.613,0,1,0,1,1,1
79811,1,227635.047,1,1,0,1,1,1
79812,1,232278.396,0,1,0,1,1,1
79813,1,235144.33,0,1,0,1,1,1
79814,1,235144.33,0,1,0,1,1,1
79815,1,298133.144,0,1,0,1,1,1
79816,1,331703.763,0,1,0,1,1,1
79817,1,389881.806,0,1,0,1,1,1
79818,1,391144.878,1,1,0,1,1,1
79819,1,411041.103,1,1,0,1,1,1
79820,1,419209.089,0,1,0,1,1,1
79821,1,419428.865,0,1,0,1,1,1
79822,1,422153.933,0,1,0,1,1,1
79823,1,607868.462,0,1,0,1,1,1
79824,1,608746.121,0,1,0,1,1,1
79825,1,323275.593,0,1,0,1,1,1
79826,1,78756.424,0,1,0,1,1,1
79827,1,82447.845,0,1,0,1,1,1
79828,1,160931.108,0,1,0,1,1,1
79829,1,162802.985,0,1,0,1,1,1
79830,1,166870.915,0,1,0,1,1,1
79831,1,307089.226,0,1,0,1,1,1
79832,1,519033.769,0,1,0,1,1,1
79833,1,753761.437,0,1,0,1,1,1
79834,1,949410.65,0,1,0,1,1,1
79835,1,1080966.96,0,1,0,1,1,1
79836,1,1122873.252,0,1,0,1,1,1
79837,1,1123049.439,0,1,0,1,1,1
79838,1,1272700.324,0,1,0,1,1,1
79839,1,557225.457,0,1,0,1,1,1
79840,1,701766.408,0,1,0,1,1,1
79841,1,1071763.611,1,1,0,1,1,1
79842,1,1143439.57,0,1,0,1,1,1
79843,1,1395439.302,0,1,0,1,1,1
79844,1,512625.647,0,1,0,1,1,1
79845,1,776377.351,0,1,0,1,1,1
79846,1,309927.524,0,1,0,1,1,1
79847,1,394703.745,0,1,0,1,1,1
79848,1,510465.373,0,1,0,1,1,1
79849,1,432999.423,0,1,0,1,1,1
79850,1,521119.352,0,1,0,1,1,1
79851,1,529562.297,0,1,0,1,1,1
79852,1,529598.271,0,1,0,1,1,1
79853,1,550120.557,0,1,0,1,1,1
79854,1,635171.002,0,1,0,1,1,1
79855,1,635171.002,0,1,0,1,1,1
79856,1,703454.882,0,1,0,1,1,1
79857,1,704038.101,0,0,0,1,1,1
79858,1,710447.928,0,1,0,1,1,1
79859,1,713840.349,0,1,0,1,1,1
79860,1,717300.783,0,1,0,1,1,1
79861,1,789805.364,0,1,0,1,1,1
79862,1,293542.713,0,1,0,1,1,1
79863,1,536242.748,0,1,0,1,1,1
79864,1,405458.959,0,1,0,1,1,1
79865,1,753231.773,1,1,0,1,1,1
79866,1,858853.993,0,1,0,1,1,1
79867,1,858853.993,0,1,0,1,1,1
79868,1,865489.92,0,1,0,1,1,1
79869,1,588731.118,0,1,0,1,1,1
79870,1,861096.818,0,1,0,1,1,1
79871,1,163088.746,0,1,0,1,1,1
79872,1,222637.297,0,1,0,1,1,1
79873,1,510745.533,0,1,0,1,1,1
79874,1,512139.661,0,1,0,1,1,1
79875,1,600854.081,0,1,0,1,1,1
79876,1,1028337.488,1,1,0,1,1,1
79877,1,1096651.164,0,1,0,1,1,1
79878,1,548203.576,0,1,0,1,1,1
79879,1,983102.818,0,1,0,1,1,1
79880,1,1067445.217,0,1,0,1,1,1
79881,1,1067622.05,0,1,0,1,1,1
79882,1,1071127.901,0,1,0,1,1,1
79883,1,1071127.901,0,1,0,1,1,1
79884,1,178717.773,0,1,0,1,1,1
79885,1,185870.961,0,1,0,1,1,1
79886,1,203929.274,0,1,0,1,1,1
79887,1,277676.003,1,1,0,1,1,1
79888,1,278749.587,0,1,0,1,1,1
79889,1,286432.738,0,1,0,1,1,1
79890,1,286453.463,0,1,0,1,1,1
79891,1,332072.441,0,1,0,1,1,1
79892,1,332099.69,0,1,0,1,1,1
79893,1,337205.847,0,1,0,1,1,1
79894,1,350831.853,0,1,0,1,1,1
79895,1,358902.662,0,1,0,1,1,1
79896,1,360398.908,0,1,0,1,1,1
79897,1,426391.268,0,1,0,1,1,1
79898,1,426570.431,0,1,0,1,1,1
79899,1,436597.93,0,1,0,1,1,1
79900,1,443191.798,0,1,0,1,1,1
79901,1,453200.346,0,1,0,1,1,1
79902,1,454417.14,0,1,0,1,1,1
79903,1,509180.276,0,1,0,1,1,1
79904,1,509630.769,1,1,0,1,1,1
79905,1,510192.198,0,0,0,1,1,1
79906,1,511027.506,1,1,0,1,1,1
79907,1,551113.292,0,1,0,1,1,1
79908,1,618143.052,0,1,0,1,1,1
79909,1,618222.784,1,1,0,1,1,1
79910,1,618233.376,1,1,0,1,1,1
79911,1,619890.836,0,1,0,1,1,1
79912,1,620021.037,0,1,0,1,1,1
79913,1,620326.29,0,1,0,1,1,1
79914,1,621152.011,0,1,0,1,1,1
79915,1,621645.19,0,1,0,1,1,1
79916,1,621847.531,0,1,0,1,1,1
79917,1,622373.473,0,1,0,1,1,1
79918,1,625682.909,0,1,0,1,1,1
79919,1,626789.9,0,1,0,1,1,1
79920,1,629596.572,0,1,0,1,1,1
79921,1,629623.124,1,1,0,1,1,1
79922,1,630301.496,0,1,0,1,1,1
79923,1,637625.509,0,1,0,1,1,1
79924,1,696946.844,0,1,0,1,1,1
79925,1,698378.909,0,1,0,1,1,1
79926,1,698378.909,0,1,0,1,1,1
79927,1,719910.931,0,1,0,1,1,1
79928,1,724292.035,0,1,0,1,1,1
79929,1,129735.265,0,1,0,1,1,1
79930,1,142775.577,0,1,0,1,1,1
79931,1,337899.508,0,1,0,1,1,1
79932,1,339000.798,0,1,0,1,1,1
79933,1,417276.773,0,1,0,1,1,1
79934,1,513475.68,0,1,0,1,1,1
79935,1,391236.965,1,1,0,1,1,1
79936,1,391758.873,0,1,0,1,1,1
79937,1,209253.445,0,1,0,1,1,1
79938,1,274837.316,0,1,0,1,1,1
79939,1,293672.014,0,1,0,1,1,1
79940,1,327607.207,0,1,0,1,1,1
79941,1,337151.681,0,1,0,1,1,1
79942,1,556461.483,0,1,0,1,1,1
79943,1,629414.978,0,1,0,1,1,1
79944,1,636852.887,0,1,0,1,1,1
79945,1,257576.817,1,1,0,1,1,1
79946,1,256922.664,0,1,0,1,1,1
79947,1,458407.269,0,1,0,1,1,1
79948,1,291406.758,0,1,0,1,1,1
79949,1,470921.893,0,1,0,1,1,1
79950,1,470988.828,0,1,0,1,1,1
79951,1,549927.857,0,1,0,1,1,1
79952,1,556692.375,0,1,0,1,1,1
79953,1,638824.667,0,1,0,1,1,1
79954,1,640261.023,0,1,0,1,1,1
79955,1,644546.64,0,0,0,1,1,1
79956,1,953083.565,0,1,0,1,1,1
79957,1,1205992.969,0,1,0,1,1,1
79958,1,1209807.911,0,1,0,1,1,1
79959,1,190359.778,0,1,0,1,1,1
79960,1,273847.511,0,1,0,1,1,1
79961,1,293739.946,0,1,0,1,1,1
79962,1,451533.348,0,1,0,1,1,1
79963,1,643341.979,0,1,0,1,1,1
79964,1,608082.736,0,1,0,1,0,1
79965,1,993472.777,0,1,0,1,0,1
79966,1,104892.483,0,1,1,1,0,1
79967,1,180516.323,0,1,0,1,1,1
79968,1,50068.585,0,1,0,1,1,1
79969,1,92142.934,0,1,0,1,1,1
79970,1,130563.644,0,1,0,1,1,1
79971,1,245554.939,0,1,0,1,0,1
79972,1,263383.816,0,1,0,1,1,1
79973,1,312342.77,1,1,0,1,1,1
79974,1,312554.326,0,1,0,1,0,1
79975,1,422907.443,1,1,0,1,1,1
79976,1,504031.652,0,1,0,1,1,1
79977,1,510767.18,0,1,0,1,1,1
79978,1,511369.657,0,1,0,1,1,1
79979,1,513381.754,0,1,0,1,1,1
79980,1,591791.422,0,1,0,1,1,1
79981,1,593086.632,0,1,0,1,1,1
79982,1,596351.267,0,1,0,1,1,1
79983,1,602081.812,0,1,0,1,1,1
79984,1,604470.941,0,1,0,1,1,1
79985,1,609553.736,0,1,0,1,1,1
79986,1,956574.535,0,1,0,1,1,1
79987,1,1211295.838,0,1,0,1,1,1
79988,1,108505.489,0,1,0,1,1,1
79989,1,108585.44,0,1,0,1,1,1
79990,1,313930.293,0,1,0,1,1,1
79991,1,686714.071,0,1,0,1,1,1
79992,1,387182.018,0,1,0,1,1,1
79993,1,462632.735,0,1,0,1,1,1
79994,1,408223.8,0,1,0,1,1,1
79995,1,408223.8,0,1,0,1,0,1
79996,1,859318.562,0,1,0,1,1,1
79997,1,859318.562,0,1,0,1,1,1
79998,1,85620.535,0,1,0,1,1,1
79999,1,86871.047,0,1,0,1,1,1
80000,1,88677.593,0,1,0,1,1,1
80001,1,166647.524,0,1,0,1,1,1
80002,1,660016.572,1,1,0,1,1,1
80003,1,764231.763,1,1,0,1,1,1
80004,1,871360.881,0,1,0,1,1,1
80005,1,1105172.886,0,1,0,1,1,1
80006,1,1122592.843,1,1,0,1,1,1
80007,0,-1.0,0,0,0,0,0,0
80008,0,-1.0,0,0,0,0,0,0
80009,0,-1.0,0,0,0,0,0,0
80010,0,-1.0,0,0,0,0,0,0
80011,1,172878.264,0,1,0,1,1,1
80012,1,272696.863,0,1,0,1,1,1
80013,1,273339.212,0,1,0,1,1,1
80014,1,427384.141,0,1,0,1,1,1
80015,1,430306.012,0,1,0,1,1,1
80016,1,434947.687,0,1,0,1,1,1
80017,1,451236.864,0,1,0,1,1,1
80018,1,496481.325,1,1,0,1,1,1
80019,1,519422.564,0,1,0,1,1,1
80020,1,522796.904,0,1,0,1,1,1
80021,1,529460.509,0,1,0,1,1,1
80022,1,532810.789,0,1,0,1,1,1
80023,1,884140.049,0,1,0,1,1,1
80024,1,251227.671,0,1,0,1,1,1
80025,1,256782.914,1,1,0,1,1,1
80026,1,262139.297,0,1,0,1,1,1
80027,1,266082.007,0,1,0,1,1,1
80028,1,266362.087,0,1,0,1,1,1
80029,1,332665.824,1,1,0,1,1,1
80030,1,341042.801,0,1,0,1,1,1
80031,1,436535.076,0,1,0,1,1,1
80032,1,437475.732,1,1,0,1,1,1
80033,1,437475.732,0,1,0,1,1,1
80034,1,439246.684,1,1,0,1,1,1
80035,1,439332.596,1,1,0,1,1,1
80036,1,439332.596,1,1,0,1,1,1
80037,1,440044.509,0,1,0,1,1,1
80038,1,441981.206,0,1,0,1,1,1
80039,1,447300.447,0,1,0,1,1,1
80040,1,447355.323,0,1,0,1,1,1
80041,1,514246.913,0,1,0,1,1,1
80042,1,521842.171,0,1,0,1,1,1
80043,1,521842.171,0,1,0,1,1,1
80044,1,524700.217,0,1,0,1,1,1
80045,1,538083.612,0,1,0,1,1,1
80046,1,538710.778,0,1,0,1,1,1
80047,1,601035.989,0,1,0,1,1,1
80048,1,608216.685,0,1,0,1,1,1
80049,1,608216.685,0,1,0,1,1,1
80050,1,613379.972,0,1,0,1,1,1
80051,1,613718.067,0,1,0,1,1,1
80052,1,614142.911,0,1,0,1,1,1
80053,1,330068.867,0,1,0,1,1,1
80054,1,186548.047,0,1,0,1,1,1
80055,1,432682.317,0,1,0,1,1,1
80056,1,432682.317,0,1,0,1,1,1
80057,1,711398.467,0,1,0,1,1,1
80058,1,1141517.584,0,1,0,1,1,1
80059,1,873947.569,1,1,0,1,1,1
80060,1,373721.923,0,1,0,1,1,1
80061,1,374478.869,0,1,0,1,1,1
80062,1,530678.629,0,1,0,1,1,1
80063,1,895887.77,0,1,0,1,1,1
80064,1,862700.214,0,1,0,1,1,1
80065,1,1316091.708,0,1,0,1,1,1
80066,1,141407.825,0,1,0,1,1,1
80067,1,195877.416,0,1,0,1,1,1
80068,1,167689.663,0,1,0,1,1,1
80069,1,255211.043,0,1,0,1,1,1
80070,1,829927.521,0,1,0,1,1,1
80071,1,834930.682,1,1,0,1,1,1
80072,1,341185.949,1,1,0,1,1,1
80073,1,768680.196,0,1,0,1,1,1
80074,1,873201.77,0,1,0,1,1,1
80075,1,280986.041,0,1,0,1,0,1
80076,1,239903.015,0,1,0,1,1,1
80077,1,396973.383,1,1,0,1,1,1
80078,1,487013.183,1,1,0,1,1,1
80079,1,1281999.905,0,1,0,1,1,1
80080,1,795737.964,0,1,0,1,1,1
80081,1,234381.649,0,1,0,1,1,1
80082,1,398426.592,0,1,0,1,1,1
80083,1,748911.771,1,1,0,1,1,1
80084,1,942136.4,0,1,0,1,1,1
80085,1,1049857.514,0,1,0,1,1,1
80086,1,1117199.275,0,1,0,1,1,1
80087,1,1287784.984,0,1,0,1,1,1
80088,1,1036227.097,1,1,0,1,1,1
80089,1,490217.746,0,1,0,1,1,1
80090,1,690081.612,0,1,0,1,1,1
80091,1,864990.2,0,1,0,1,1,1
80092,1,186125.292,0,1,0,1,1,1
80093,1,196877.676,0,1,0,1,1,1
80094,1,541793.691,0,1,0,1,1,1
80095,1,86091.907,0,1,0,1,1,1
80096,1,325309.548,0,1,0,1,1,1
80097,1,594048.742,0,1,0,1,1,1
80098,1,679856.808,0,1,0,1,1,1
80099,1,164507.278,0,1,0,1,1,1
80100,1,167041.892,0,1,0,1,1,1
80101,1,370257.252,0,1,0,1,1,1
80102,1,600586.699,0,1,0,1,1,1
80103,1,1426976.18,0,1,0,1,1,1
80104,1,1426976.18,0,1,0,1,1,1
80105,1,357229.581,0,1,0,1,1,1
80106,1,366446.236,0,1,0,1,1,1
80107,1,192169.909,0,1,0,1,1,1
80108,1,278504.243,0,1,0,1,1,1
80109,1,536964.283,0,1,0,1,1,1
80110,1,493601.194,0,1,0,1,1,1
80111,1,607277.945,0,1,0,1,1,1
80112,1,677299.468,0,1,0,1,1,1
80113,1,772492.626,0,1,0,1,1,1
80114,1,455525.629,0,1,0,1,1,1
80115,1,461346.921,0,1,0,1,1,1
80116,1,544231.52,0,1,0,1,1,1
80117,1,533772.606,0,1,0,1,1,1
80118,1,848663.31,0,1,0,1,1,1
80119,1,1020329.431,0,1,0,1,1,1
80120,1,1039883.478,0,1,0,1,1,1
80121,1,82129.651,0,1,0,1,1,1
80122,1,83279.794,0,1,0,1,1,1
80123,1,149871.476,0,1,0,1,1,1
80124,1,153467.167,0,0,0,1,1,1
80125,1,224479.119,0,1,0,1,1,1
80126,1,246482.296,0,1,0,1,1,1
80127,1,325605.626,1,1,0,1,1,1
80128,1,331195.23,0,1,0,1,1,1
80129,1,331195.23,0,1,0,1,1,1
80130,1,413157.769,0,1,0,1,1,1
80131,1,508860.651,0,1,0,1,1,1
80132,1,512783.287,0,1,0,1,1,1
80133,1,576805.58,0,1,0,1,1,1
80134,1,950629.248,0,1,0,1,1,1
80135,1,499461.1,0,1,0,1,1,1
80136,1,503081.333,0,1,0,1,1,1
80137,1,520507.338,0,1,0,1,1,1
80138,1,521400.902,0,1,0,1,1,1
80139,1,928275.238,0,1,0,1,1,1
80140,1,948178.573,0,1,0,1,1,1
80141,1,969126.169,0,1,0,1,1,1
80142,1,307066.321,0,1,0,1,1,1
80143,1,394099.195,0,1,0,1,1,1
80144,1,1057488.476,0,1,0,1,1,1
80145,1,662992.44,0,1,0,1,1,1
80146,1,1004276.808,0,1,0,1,1,1
80147,1,1004276.808,0,1,0,1,1,1
80148,1,569113.312,0,1,0,1,1,1
80149,1,789907.048,0,1,0,1,1,1
80150,1,540555.125,0,1,0,1,1,1
80151,1,762323.097,0,1,0,1,1,1
80152,1,861627.495,0,1,0,1,1,1
80153,1,164633.366,0,1,0,1,1,1
80154,1,229539.179,0,1,0,1,1,1
80155,1,311649.415,0,1,0,1,1,1
80156,1,315591.523,0,1,0,1,1,1
80157,1,1091455.491,1,1,0,1,1,1
80158,1,1179104.479,0,1,0,1,1,1
80159,1,253228.426,1,1,0,1,1,1
80160,1,983365.974,0,1,0,1,1,1
80161,1,983365.974,0,1,0,1,1,1
80162,1,1069713.389,0,1,0,1,1,1
80163,1,170383.082,0,1,0,1,1,1
80164,1,238174.179,0,1,0,1,1,1
80165,1,241156.316,0,1,0,1,1,1
80166,1,249277.219,0,1,0,1,1,1
80167,1,324805.531,0,1,0,1,1,1
80168,1,483068.641,0,1,0,1,1,1
80169,1,599414.819,0,1,0,1,1,1
80170,1,718680.048,0,1,0,1,1,1
80171,1,804286.457,0,1,0,1,1,1
80172,1,804286.457,0,1,0,1,1,1
80173,1,1150986.235,0,1,0,1,1,1
80174,1,1150986.235,0,1,0,1,1,1
80175,1,1163626.896,1,1,0,1,1,1
80176,1,452104.782,0,1,0,1,1,1
80177,1,548289.007,0,1,0,1,1,1
80178,1,549045.887,0,1,0,1,1,1
80179,1,549445.546,0,1,0,1,1,1
80180,1,865297.745,0,1,0,1,1,1
80181,1,869828.228,0,1,0,1,1,1
80182,1,971168.217,0,1,0,1,1,1
80183,1,973004.583,0,1,0,1,1,1
80184,1,974072.905,0,1,0,1,1,1
80185,1,338772.504,0,1,0,1,1,1
80186,1,684294.265,0,1,0,1,1,1
80187,1,943283.608,1,1,0,1,1,1
80188,1,964309.452,1,1,0,1,1,1
80189,1,1036376.257,0,1,0,1,1,1
80190,1,1036730.207,0,1,0,1,1,1
80191,1,984307.289,0,1,0,1,1,1
80192,1,985044.062,0,1,0,1,1,1
80193,1,1001751.844,0,1,0,1,1,1
80194,1,1082771.096,0,1,0,1,1,1
80195,1,1146139.647,0,1,0,1,1,1
80196,1,1350864.682,1,1,0,1,1,1
80197,1,685603.792,0,1,0,1,1,1
80198,1,874118.889,0,1,0,1,1,1
80199,1,1057844.416,0,1,0,1,1,1
80200,1,768060.33,0,1,0,1,1,1
80201,1,798608.048,0,1,0,1,1,1
80202,1,818637.905,0,1,0,1,1,1
80203,1,1005992.009,0,1,0,1,1,1
80204,1,1033172.999,0,1,0,1,1,1
80205,1,1205672.802,0,1,0,1,1,1
80206,1,1207534.255,0,1,0,1,1,1
80207,1,442769.785,0,1,0,1,1,1
80208,1,523025.544,1,1,1,1,1,1
80209,1,526652.547,0,1,0,1,1,1
80210,1,680979.009,0,1,0,1,1,1
80211,1,713144.53,0,1,0,1,1,1
80212,1,517268.811,0,1,0,1,1,1
